"Phocaeicola_vulgatus"	"Faecalibacterium_prausnitzii"	"Bacteroides_uniformis"	"Prevotella_copri_clade_A"	"Bacteroides_stercoris"	"Phocaeicola_dorei"	"Bacteroides_ovatus"	"Bacteroides_fragilis"	"Eubacterium_rectale"	"Alistipes_putredinis"	"Bacteroides_caccae"	"Parabacteroides_distasonis"	"Bacteroides_xylanisolvens"	"Roseburia_faecis"	"Bacteroides_thetaiotaomicron"	"Roseburia_intestinalis"	"Phocaeicola_massiliensis"	"Alistipes_onderdonkii"	"Parabacteroides_merdae"	"Akkermansia_muciniphila"	"Escherichia_coli"	"Bacteroides_eggerthii"	"Sutterella_wadsworthensis"	"Dialister_invisus"	"Bacteroides_faecis"	"Bacteroides_cellulosilyticus"	"Lachnospira_eligens"	"Faecalibacterium_SGB15346"	"Eubacterium_siraeum"	"Barnesiella_intestinihominis"	"Alistipes_finegoldii"	"Phascolarctobacterium_faecium"	"Prevotella_sp_885"	"Flavonifractor_plautii"	"Lachnospira_pectinoschiza"	"Veillonella_parvula"	"Enterocloster_bolteae"	"Dysosmobacter_welbionis"	"Candidatus_Cibionibacter_quicibialis"	"Firmicutes_bacterium_AF16_15"	"Ruminococcus_bicirculans"	"Clostridium_sp_AF34_10BH"	"Odoribacter_splanchnicus"	"Alistipes_shahii"	"Ruminococcus_bromii"	"Bacteroides_finegoldii"	"Anaerostipes_hadrus"	"Prevotella_copri_clade_B"	"Roseburia_inulinivorans"	"Prevotella_marseillensis"	"Bacteroides_caecigallinarum"	"Phocaeicola_coprocola"	"Fusicatenibacter_saccharivorans"	"Ruminococcus_gnavus"	"Dysosmobacter_sp_BX15"	"Faecalibacterium_SGB15315"	"Alistipes_SGB2313"	"Ruminococcus_torques"	"Waltera_intestinalis"	"Blautia_wexlerae"	"Phocaeicola_plebeius"	"Ruminococcus_sp_BSD2780120874_150323_B10"	"Oscillibacter_sp_ER4"	"Parasutterella_excrementihominis"	"Acidaminococcus_intestini"	"Veillonella_dispar"	"Klebsiella_pneumoniae"	"GGB3746_SGB5089"	"GGB1266_SGB1699"	"Dorea_longicatena"	"GGB1543_SGB2126"	"Coprococcus_eutactus"	"Paraprevotella_clara"	"Prevotella_copri_clade_E"	"GGB3278_SGB4328"	"Roseburia_hominis"	"Prevotella_copri_clade_C"	"GGB1680_SGB2312"	"Bacteroides_ilei"	"GGB3277_SGB4327"	"Clostridium_sp_AF36_4"	"Clostridium_fessum"	"Lacrimispora_amygdalina"	"Akkermansia_sp_KLE1798"	"Bifidobacterium_longum"	"Clostridiales_bacterium"	"Clostridiaceae_bacterium"	"Clostridium_sp_AM22_11AC"	"GGB9708_SGB15234"	"Bifidobacterium_adolescentis"	"Alistipes_dispar"	"Enterocloster_clostridioformis"	"Eisenbergiella_massiliensis"	"Eubacterium_ventriosum"	"Lachnospira_sp_NSJ_43"	"Prevotella_stercorea"	"GGB9342_SGB14306"	"Hungatella_hathewayi"	"GGB781_SGB1024"	"Blautia_obeum"	"Haemophilus_parainfluenzae"	"Blautia_faecis"	"Bilophila_wadsworthia"	"Clostridium_leptum"	"Parasutterella_SGB9260"	"Clostridium_symbiosum"	"Ruthenibacterium_lactatiformans"	"Clostridium_sp_AF20_17LB"	"GGB9713_SGB15249"	"GGB51647_SGB4348"	"Roseburia_sp_AF02_12"	"GGB1549_SGB2133"	"Clostridium_sp_AT4"	"GGB6601_SGB9333"	"GGB4237_SGB5728"	"Phocaeicola_sartorii"	"Proteus_mirabilis"	"Clostridium_sp_1001270H_150608_G6"	"Alistipes_communis"	"Dysgonomonas_mossii"	"GGB33469_SGB15236"	"Vescimonas_coprocola"	"Rikenellaceae_bacterium"	"Prevotella_SGB48271"	"Bacteroides_salyersiae"	"Ruminococcus_lactaris"	"GGB3304_SGB4367"	"Bacteroides_intestinalis"	"Phascolarctobacterium_succinatutens"	"Bacteroides_mediterraneensis"	"Collinsella_aerofaciens"	"GGB33512_SGB15201"	"GGB3175_SGB4191"	"Clostridium_sp_AM49_4BH"	"Lactobacillus_acidophilus"	"GGB16040_SGB9347"	"Collinsella_SGB14861"	"Veillonella_rogosae"	"Butyrivibrio_crossotus"	"GGB9453_SGB14844"	"Lacrimispora_celerecrescens"	"Coprococcus_comes"	"Tyzzerella_nexilis"	"Oscillospiraceae_bacterium"	"Clostridiaceae_bacterium_Marseille_Q4149"	"GGB3267_SGB4317"	"GGB9480_SGB14874"	"GGB3478_SGB14857"	"Gemmiger_formicilis"	"GGB58485_SGB80143"	"GGB28645_SGB41268"
"CSM67UAM"	0	0	0.0662451130062065	0	0	0.356452266709304	0.191960245019738	0	0	0	0.0716985599222693	0.131959517319521	0.0000557561855799538	0	0.0128863409132023	0.00280902532755478	0	0	0	0	0.000161631442388948	0	0	0.0170306448910064	0	0.0186242058715158	0	0	0	0	0	0	0	0.00396801603810279	0	0	0.00185286824065149	0.00337950129986732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104129801219974	0.00144258880889311	0	0	0	0.0638113145084462	0	0	0	0	0	0	0	0	0	0	0	0.000960564285395826	0	0	0	0	0	0	0	0	0	0	0	0.00312019403972526	0	0	0.00164993212401857	0.00111256138689412	0.000670509128794226	0.00269105589813837	0	0	0	0	0.00349019372712164	0	0	0	0	0.000704946772828904	0	0.0044948299974428	0	0.00480712613248346	0	0.0109710544427379	0	0.0000557561855799538	0.00283628846241556	0	0	0	0	0	0.00767119019470081	0	0	0.0000132215954775993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSM67UAO"	0.00146631187001348	0.000338489558969636	0.290109022823401	0	0.00145029050710777	0.211186054352627	0.177847026802414	0	0	0.000317671991881965	0.0614015161719842	0.0864305587190094	0.0000505132142568494	0	0.0165016976521866	0.00797496503873292	0	0.00164295504956622	0.000090413551174886	0	0.000338387512072148	0	0	0.00570544203858679	0	0.0403075040390162	0	0	0	0.0000544930432589038	0	0	0	0.00612179338034022	0	0	0.00148763967158859	0.0130379198107316	0	0	0.00192868636253426	0.00538807618739729	0	0	0	0	0	0	0.00355184431398769	0	0	0.000671468585474889	0.00594555838837743	0.000163275035981736	0	0	0.000934749580995439	0.00856887798211649	0	0	0.00022715639380959	0	0	0	0	0	0	0	0	0.000960159258470096	0	0	0	0	0	0	0	0	0	0	0.0000881685194301371	0.00313355408118198	0	0	0.00243494102097513	0.00496376518763975	0.0137478600765597	0.00197981185817604	0	0	0	0	0.000775352327118269	0	0	0	0	0.000115517087957077	0	0.00523225057493222	0	0.00418157571838975	0	0.0044350602117514	0	0.000690143167715301	0.00298364718877125	0	0	0	0	0	0.00271250858214408	0.00000949036146643764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315835147727171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSM67UAQ"	0.0000944260781955197	0	0.227490336001992	0	0	0.158343120888152	0.305328697380612	0	0	0	0.0367621065010786	0.0888317631919455	0.0000715533089863157	0	0.00634759828332782	0.00606715384315656	0	0	0	0	0	0	0	0.0120073941792851	0	0.0781741660168337	0	0	0	0	0	0	0	0.000704197912201964	0	0	0.000481643843657537	0.00290676462149362	0	0	0.0114800047972091	0.0253858388208581	0	0	0	0	0	0	0.000966323895617182	0	0	0	0.00419533142490773	0.000391974491801983	0	0	0	0.00938755124234053	0	0	0	0	0	0	0	0	0	0	0	0.000716747573184005	0	0	0	0	0	0	0	0	0	0	0	0.00270171935415801	0	0	0.000581433889853446	0.000567264917776948	0.00622291132905464	0.00123057522484388	0	0	0	0	0.000372947586442115	0	0	0	0	0	0	0.00500782076655151	0	0.00282873406812948	0	0.00287680736624617	0	0	0.000958429754031704	0	0	0	0	0	0.000516661446075169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSM67UAS"	0.0000163325491266844	0	0.332361930544997	0	0	0.126795651228464	0.119331048102603	0	0	0	0.0893195702990082	0.0481127582440374	0.0000510915639347573	0	0.0185636172157213	0.00271120315502971	0	0	0	0.0120298646942531	0.000834949226187902	0	0	0.00186180590461435	0	0.0460874174565007	0	0	0	0	0	0	0	0.00526012777706992	0	0	0.00227640138244559	0.00577135750390071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174801200944901	0.00284479503121977	0	0	0	0.0225587053062672	0	0	0	0	0	0	0	0	0	0	0	0.00669697331690726	0	0	0	0	0	0	0	0	0	0	0	0.00380883421300513	0	0	0.00556144236929171	0.0103769269659704	0.0036545125629235	0.000759254142735381	0	0	0	0.000546093437466595	0.00145296869730855	0	0	0	0	0.0016025790351421	0	0.0623573584782001	0	0.0123393455610382	0	0.0069552579239299	0	0.000293043621830713	0.0118144006807742	0	0	0	0	0	0.0175122617136048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSM67UAU"	0.230656997538608	0.131694178980731	0.0302260862961608	0	0.000131874483231079	0.0000596845721519964	0.0385087133222673	0.0352715358136423	0.00388609091404137	0.0726464696348203	0.0322301237016758	0.0136967566721383	0.0234913928594287	0.00653347116490529	0.00785687707808891	0.00181270571993066	0	0.0276622644463096	0	0	0	0	0	0.00895689216407505	0	0	0.0284266817094526	0.0475974799695734	0	0	0.000310700829888396	0	0	0.00106852436886975	0.0118102694525379	0	0.0000377433865799286	0.00329856735426704	0.00585806917794336	0	0.032544121393645	0.0123658475555985	0.0115391309676188	0	0.0047029169157787	0	0.00057388137185387	0	0	0	0	0	0.00274560400389121	0	0	0	0	0.00018780745370495	0.00674810825485381	0.000012505338927085	0.00029865023055866	0	0	0	0	0	0	0	0	0	0	0.0137163104748243	0	0	0.01143601876392	0.000404718241640209	0	0	0	0	0.0149005660712193	0	0.00110672249504703	0	0	0.00528998573595568	0.00526076871682604	0.00000909479194696962	0	0.000093221617456452	0	0	0	0.00524530757051619	0.00589899574170473	0	0.00305630483377961	0	0	0.000465198608087566	0	0.00209214320250134	0	0.00000250106778541672	0	0	0.0022643758249971	0.000768850974217061	0	0	0	0	0	0	0	0	0	0	0.0181978828915936	0	0.0575434307578815	0.00435617797280044	0	0	0	0	0	0	0	0	0.000710416935957772	0.00687975536828621	0	0	0	0	0.00285360465826149	0	0	0.0000513855745003859	0	0.00187761979745216	0	0	0	0	0.0000699162130923383	0	0	0	0
"CSM67UAW"	0.255093675424484	0.107112101761796	0.0160201292869514	0	0	0	0.0253157625757465	0.0370568570551462	0.00153582131695358	0.0825881096115498	0.0285345221141557	0.00981691971947072	0.0112092525757553	0.00354465976631942	0.0027371660842098	0.00139991960248089	0	0.0668684814456776	0	0	0.000124906430130245	0	0	0.0144152575843272	0	0	0.00762995766375717	0.00954665563033327	0	0	0.000453225620595839	0	0	0	0.0127171458704791	0	0	0.00619551286844098	0.00362393576642849	0	0.0364204499974051	0.0062888628325084	0.0127825678123167	0	0.00223292234426499	0	0.000422218918750126	0	0.00156286971643601	0	0	0	0.00247492855264234	0	0	0	0	0.00113636263679233	0.00698772310531459	0	0	0	0	0	0	0	0	0.0000443109959000772	0	0	0	0.0232016992552234	0	0	0.00295366323291267	0.000365483251543078	0	0	0	0	0.015659483960519	0	0.00208008789190492	0	0	0.00294948502486254	0.0117136062685435	0	0	0	0	0	0	0.00306900376566498	0.00459470942102351	0	0.0208378230744398	0	0	0.000527443789907384	0	0.00103520602084178	0	0	0	0	0.00331947634298602	0.00019593596698248	0	0	0	0	0	0	0	0	0	0	0.0280270897417516	0	0.0764197550954347	0.00780346325068105	0	0	0	0	0	0	0	0	0.000125236288660519	0.00860578914914971	0	0	0	0	0.0110585072274203	0	0	0	0	0.000684566403161012	0	0	0	0	0.000737673626535051	0	0.000141619262330771	0	0
"CSM67UAY"	0.239740254995597	0.0620084459749322	0.0114791748429734	0	0	0	0.0177744097698308	0.029062944046108	0.00280525047590949	0.0907898575233	0.0234319619648821	0.00384735248189772	0.110934432155152	0.00170236933454596	0.00645930537972844	0.00049198994099774	0	0.0537868777957433	0	0.0163580012853293	0.0028728935573563	0	0	0.0173513914159712	0	0	0.0102032558353229	0.0100741693656551	0	0	0.00307261224627617	0	0	0.000239795277272975	0.0171036251045506	0	0	0.00274480346695702	0.00408526570944141	0	0.020757015755524	0.00933828792150303	0.0159912230057331	0	0.00147563769657041	0	0.000265590429444999	0	0	0	0	0	0.0122944345021785	0	0	0	0	0.00133459467568132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046810119449268	0	0	0.000367663950057042	0	0	0	0	0	0.00886533989541339	0	0.00184540511397195	0	0	0.00304737063814217	0.00198157694732641	0	0	0	0	0	0	0.00460116875288189	0.00990766331901684	0	0.0210457443257584	0.0000157206506799447	0	0.000644325260262568	0	0.00118823763202717	0.00061698018478407	0	0	0	0.00104143775314261	0.000150896104765959	0	0	0	0	0	0	0	0	0	0	0.0249372696218907	0	0.0495095323051068	0.0124713471767317	0	0	0	0	0	0	0	0	0.000186544340814849	0.00356050596139252	0	0	0	0	0.0044496083952703	0	0	0.0000674216638315976	0	0.00154471999251608	0	0	0	0	0.00109291734867905	0	0.000173259283902219	0	0
"CSM67UB1"	0.281570346559449	0.0404020763162054	0.0273216330598188	0	0	0	0.0300489190985173	0.0942106083685724	0.000552003297161882	0.0983549935680365	0.0411092262393104	0.00766624590815578	0.0213813799070369	0.000336456076385972	0.00499979112806778	0	0	0.068124226689354	0	0.00919779396786473	0.00333387596969333	0	0	0.0099259387501362	0	0	0.00769380838993332	0.00787070353665401	0	0	0.00124085000971147	0	0	0.0000897933976658884	0.0165854004118007	0	0	0.00058290342321717	0.00255469752975564	0	0.0133919208336617	0.00288986161480829	0.0312057896715629	0	0.00149408031104261	0	0.000222437841220293	0	0.000175818487276253	0	0	0	0.00301895308219606	0	0	0	0	0.0011647301869899	0	0	0	0	0	0	0	0	0	0.0000944230332769586	0	0	0	0.03282088650416	0	0	0.000553295288495203	0	0	0	0	0	0.00378219696235611	0	0.000813308544326284	0	0	0.00174311164054045	0.000198536001553835	0	0	0	0	0	0	0.00102691777810221	0.00424666784668542	0	0.0179875340062885	0.00187478709059486	0	0.00056481554455066	0	0.000820629828548443	0.000347976332441428	0	0	0.0000600775969994793	0.00132170713398854	0	0	0	0	0	0	0	0	0	0	0.00299935788030734	0.0284344682615869	0	0.0521702870417145	0.00846092824409334	0	0	0	0	0	0	0	0	0.0000637382391105581	0.00676626627855247	0	0	0	0	0.00285928448658633	0	0	0	0	0.000415913543385283	0	0	0	0	0.000739449706438036	0	0.000116171554054548	0	0
"CSM67UB3"	0.266119087749691	0.0410732093568311	0.00703930639648992	0	0	0	0.0220788874531079	0.0481536919602258	0.00353556477958354	0.0889969533028736	0.0268062810026327	0.0043215626792548	0.0140766737472253	0.000900287537673092	0.00521067218846065	0.0000813258601749538	0	0.0500998095286762	0	0.0172949193921571	0.00127703272162523	0	0	0.0201201090564957	0	0	0.00870768417598369	0.0037665393474016	0	0	0.00206337280584141	0	0	0.000221849646620317	0.0130032408298249	0	0.0000184779654254444	0.0023887903080562	0.00690026540973919	0	0.0286026358019249	0.00157507546024677	0.0180680283406365	0	0.00222442766498171	0	0.000158659567325892	0	0.000566999790925243	0	0	0	0.00342800477096505	0	0	0	0	0.00220024662380767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378831369060974	0	0	0.000564946683655749	0	0	0	0	0	0.00648097528070254	0	0.000952071465470329	0	0	0.00294312927081956	0.00736654888294426	0.0000401496532701025	0	0.0000125467666469062	0	0	0	0.00120677082840255	0.00639828068234792	0	0.0488842559636208	0	0	0.000737863940353128	0	0.000806414910851231	0.000293252154992717	0	0	0	0.00088317831042731	0.000636691376573064	0	0	0	0	0	0	0	0	0	0.00805913040185355	0.0258153145605569	0	0.0972950425785933	0.0231384048656817	0	0	0	0	0	0	0	0	0.000141892524625025	0.00941281246153989	0	0	0	0	0.00644732713378583	0	0	0	0	0.000703189239801674	0	0	0	0	0.00162514846531943	0	0.000191851468182711	0	0
"CSM67UB5_P"	0.243612705071556	0.0609419171165166	0.0343783011071991	0	0.189495121676499	0.000323762806387074	0.0130166176717918	0	0.0269123861359826	0.0598368805294747	0.0286686379404299	0.01008522679231	0.0954452548251061	0.00032130306996628	0.0109264566482217	0	0.0475814487909012	0.0017424157870803	0.0033164421183537	0	0	0.0000731771585186357	0.012298989571025	0	0	0	0	0	0.00357143479397606	0	0	0.0073666031132269	0	0.00475262072104509	0	0	0	0.000998038052737363	0	0	0	0.000564919464642467	0.00517149333570288	0.0175468372247901	0	0.0422319320317433	0.000303367491897986	0	0.000456998529180109	0	0	0	0.0034350219116395	0	0	0	0	0.000673250356174958	0	0.00283238648854485	0	0	0.000500146405561545	0	0.00129371886832037	0	0	0	0	0.00258723275860567	0	0	0	0	0	0	0	0	0	0	0	0	0.00049963396047388	0	0	0.000306544651441512	0	0.0000685651527296459	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110585649918218	0.000618623709829814	0.0000137335283494348	0.00292749629681557	0	0.0000175256219981607	0	0	0	0	0	0.000398784767221306	0.0248883305287214	0	0.0000242898971553448	0	0	0	0	0	0	0	0	0.0056217275897258	0.0199175106893483	0	0.00887360162703365	0	0	0	0	0	0	0	0	0	0	0	0.00121469983580235	0.000725417266099307	0.000253660318394431	0	0	0	0	0	0	0.000256222543832759	0	0
"CSM67UB7_P"	0.325828882279945	0.0299985592065411	0.0740105131445292	0	0.0514828036911166	0.00018611539877703	0.00419379343359672	0	0.0193050831089947	0.0811803971529095	0.0144945887619143	0.0295496926565494	0.0662502653073977	0.00216625103992754	0.0185511195068458	0	0.0474710976315731	0.0220502335996133	0.00678980372674913	0	0	0	0.0159994174856553	0	0	0	0	0	0.00308639648260487	0	0	0.00755864003557056	0	0.0033283878140891	0	0	0.000115779890138207	0.00266510640956852	0.000658530401000189	0	0	0.00380741290816672	0.0124015651458119	0.0198323412170728	0	0.0317073712336032	0.00144100002427143	0	0.00027576476955309	0	0	0	0.00127151313781577	0	0	0	0	0.000495343758343304	0	0.00610958396185151	0	0	0.00719188322033347	0.0000715749008615319	0.00196918767651657	0	0	0	0	0.000405177974141114	0	0	0	0	0	0.000641592040623146	0	0	0	0	0	0.000808393577262937	0.00149377747642185	0	0	0.001187027901301	0.000110305907821236	0.00162060861387923	0	0	0	0	0.000119291501435887	0	0	0	0	0	0	0.000174444455346505	0	0.000293735956782392	0.00390718398209491	0	0.00200967448912511	0	0.000401356514787756	0	0	0	0	0	0.000484085945653683	0.018722672047006	0	0.0000396605511267359	0	0	0	0	0	0	0	0	0.0133483575212775	0.000475410200094709	0	0.0355256288237187	0	0	0.000129000073847119	0	0	0	0	0	0	0	0	0.000118981653380209	0.00221138557337125	0.00111204467182701	0	0	0	0	0	0	0.00116420242786608	0	0
"CSM67UB9_P"	0.584300601532475	0.0263658233872649	0.113155625406854	0.0000681035200431901	0.00119680436293364	0.0000298443761639016	0.171914265409852	0	0	0	0.00592904533226103	0	0.000138002190532331	0	0.00768380489317621	0	0	0	0.0000203076394197975	0	0	0	0	0	0	0	0	0	0.0000907672944232966	0	0	0.00776245492208935	0	0	0	0	0.0331136817166844	0.000867282059199124	0.00000617082965794879	0	0	0	0	0	0	0.0176428507796899	0	0	0	0	0	0	0	0.000148548699402282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000729279868666723	0	0	0	0.000469544038518542	0.000312131783789386	0	0	0	0	0.00454599411056017	0	0.0013171916397151	0	0	0	0.00130619634323366	0	0.00202089061452712	0.000460792680094542	0	0	0	0	0	0.00129991331667284	0	0	0.00004644951778893	0	0	0	0	0	0	0	0	0.00745750374008376	0	0	0.00855591141919882	0	0	0.000073713365186781	0	0	0	0	0	0	0	0	0.000263101737234405	0.00137575842301419	0	0	0	0	0	0	0	0.0000536301195727265	0	0
"CSM67UB9"	0.587484740168131	0.0234978234050947	0.098472855249922	0	0.00134283248437425	0.000596378169635996	0.193467128688877	0	0	0	0.00514294371086609	0.000213225918368392	0.000039809442559827	0	0.00810051262564651	0	0	0	0	0	0	0	0	0	0	0.0000376281032414804	0	0	0.0000226859289108053	0	0	0.00866547950909831	0	0	0	0	0.0273519227797156	0.000512723806777399	0	0	0	0	0	0	0	0.0207827103555485	0	0	0	0	0	0	0	0.000306914442091385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000435177194010166	0	0	0	0.000186722645650479	0.0000774375458013088	0	0	0	0	0.00356507191493998	0	0.000809495021038472	0	0	0	0.000976258411926079	0	0.00147054990146345	0.000119319260713565	0	0	0	0	0	0.0005888525489877	0	0	0	0	0	0	0	0	0	0	0	0.00658437273242961	0	0	0.00810389370158995	0	0	0	0	0	0	0	0	0	0	0	0.000425252100111695	0.00101094170708779	0	0	0	0	0	0	0	0	0	0
"CSM67UBB"	0	0.0869809861634011	0	0.000231757831142557	0.276725111380087	0	0.136394684293322	0	0.00190748308167833	0	0	0	0.0352868717620805	0	0	0.0369826927896958	0.323858898157631	0.0239795132136298	0	0.00876165782284169	0	0.0000365561371998276	0	0	0	0	0	0	0.00391857554669097	0	0.0145457071885725	0	0	0.000912085721516154	0	0	0.000149456030540733	0.000284067441831813	0.00200967869175077	0.00213237401412036	0	0.00654617413768415	0	0.00443147228933718	0.0131937360150054	0	0.000377376477115353	0	0	0	0	0	0.0000237311940385615	0.000660535064707392	0.0031931078957419	0.000217115179501741	0	0.000781715630010689	0	0.0000661443918947156	0	0	0	0.00477532214338529	0	0	0	0	0	0.000196211531986922	0	0	0	0	0	0.000264173632361189	0	0	0	0	0	0.00189859650688942	0.00179892549192746	0	0.0000286794004551136	0.000299114028690306	0.000336074101107812	0.00101175673647812	0	0	0	0	0.000383233537771679	0	0	0	0	0	0	0	0	0.000305879943586407	0.0030433489137879	0.000388585679405907	0	0	0	0.0000296892384993074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000984592093089294	0	0	0	0	0.000303052397062664	0	0	0	0	0	0	0.000249631964524793	0	0
"CSM67UBF"	0.544558640717739	0	0	0	0	0.0000484790603159439	0	0.0679334892206758	0.00111802886424565	0	0	0	0.0291362266785356	0.0008495773653655	0.125516231920918	0.00302812460260406	0	0	0	0	0	0	0	0.0208543006999359	0.0000410047726441062	0	0	0	0	0	0	0	0	0.0145055161800161	0	0	0.0504983637019524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115909177023832	0	0	0	0	0.00140308989128545	0	0	0	0	0	0.000762584961629395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220855857843201	0	0	0	0	0	0.000819576405127154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000591714440687091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000926085004450834	0	0	0	0	0	0	0	0
"CSM67UBH"	0.406159482580942	0	0	0	0	0	0	0.0696219394367146	0.029618190411813	0	0	0	0.0623911026121298	0.0016957746724323	0.197608801316314	0.0007758336693045	0	0	0	0	0.000338596378929004	0	0	0.0251017101742347	0.0000659095557796475	0	0	0	0	0	0	0	0	0.00972534594417729	0	0	0.084480857798346	0	0	0	0	0	0	0	0	0	0.00254098094197267	0	0	0	0	0	0	0.0000387637556873513	0	0	0	0	0	0.000120424578187221	0	0	0	0	0.0774519946633368	0	0	0	0	0.0147215136944976	0	0	0	0	0	0.000315919023296346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012648155465226	0	0	0	0	0	0.00130221642664976	0	0	0	0.0000240178889705495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000218953778522218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153379356077045	0	0	0	0	0	0	0	0	0	0	0	0.00307719427712913	0	0	0	0	0	0	0	0
"CSM67UBN"	0.635471454672441	0	0	0	0	0	0	0.0782938606336817	0.0283768638767637	0	0	0	0.041410413762629	0.000919886669129415	0.0714304753091382	0.0001121355905662	0	0	0	0	0	0	0	0.0144671570785357	0	0	0	0	0	0	0	0	0	0.00306222827682685	0	0	0.0489525473832738	0	0	0	0	0	0	0	0	0	0.0045086420411218	0	0	0	0	0	0	0	0	0	0	0	0	0.000165027772560285	0	0	0	0	0.059894773711003	0	0	0	0	0.00335709177959703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00896345483403308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000978713603827531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359208716298413	0	0	0	0	0	0	0	0	0	0	0	0.000244990756362367	0	0	0	0	0	0	0	0
"CSM67UBR"	0.537489360704856	0	0	0	0	0	0	0.104367097883243	0.010801996304907	0	0	0	0.0644509356909756	0	0.129245309611184	0.00336871863088674	0	0	0	0	0	0	0	0.0105129897950246	0	0	0	0	0	0	0	0	0	0.00689824843263108	0	0	0.0144048577285536	0	0	0	0	0	0	0	0	0	0.00186245039720575	0	0	0	0	0	0	0	0	0	0	0	0	0.0000286198524360406	0	0	0	0	0.112155693725243	0	0	0	0	0.00153791207052536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248290719813049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000110159432017967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381886030995624	0	0	0	0	0	0	0	0
"CSM67UBX"	0.000396395062212823	0.0683465041341431	0.250178235379557	0	0	0.279054740175061	0.110697171154802	0.0104649140266787	0	0.0595569341130861	0.0156597145639111	0.010149422373917	0.00363886025977062	0	0.00796292071223269	0.00256433218665672	0	0.00748045370463252	0	0	0	0	0	0	0	0	0	0	0.00326640923138491	0	0	0.00922984489856537	0	0.000531304398181477	0	0	0.0000918733632749785	0.00159422963552012	0.0251744618209216	0	0	0	0.00293994762479931	0	0.00920832691221854	0	0	0	0	0	0	0	0.0023493632838388	0.00837988443786529	0.00115849041199666	0	0	0.000546599045339769	0	0.00295819572106403	0	0	0	0.00645940415641002	0.0350757944698986	0	0	0.00646246308584168	0	0.00611311224868126	0	0	0	0	0	0	0	0	0	0	0	0	0.000297981918773609	0	0.000391015565626113	0.00202142495269998	0.000890148464612563	0.00272550612360754	0	0	0	0.0000120247570761736	0	0	0	0	0	0	0	0.000337220599759019	0	0	0.000720114180342454	0.0000912404813235999	0	0	0.0000240495141523471	0.000497339733457546	0	0	0	0	0.00144792842442667	0	0	0.000018564537240408	0	0	0	0	0	0.0000370235941555879	0	0	0.0143630449258637	0	0	0	0	0	0	0	0	0	0	0	0.000295344910642869	0	0	0	0.00239598558759028	0.00230780403569834	0	0	0	0.0234359351004874	0	0	0	0	0
